categoria,subcategoria,subcategoriaId,formularioId,sectorId,arquetipo,consumo,planRecomendado,planSchemaId,planMinimoSostenible,debeSubirPlan,precioMensualMXN,ivaIncluido,costoStorageMXN,costoEgressMXN,costoFirestoreMXN,costoFijoOpsMXN,costoTotalMXN,costoViralMXN,comisionPasarelaMXN,margenBrutoMXN,margenNetoMXN,margenNetoPct,semaforo,riesgoCosto,indiceRiesgoCosto,justificacionTecnica,justificacionComercial
"Bienestar, Espiritualidad y Terapias Alternativas",Centros de Yoga,centros-de-yoga,persona_independiente,bienestar,persona_servicio_general,Bajo,Basico,basico,Basico,,249,si,0,0,0.03,1.4,1.43,2.28,8.96,247.57,238.61,95.83,verde,Bajo,2.28,"Arquetipo persona_servicio_general, formulario persona_independiente, baseline 3 fotos en mapa. Mensajes internos: módulo dashboard/SPEC-MESSENGER (texto; adjuntos en diseño, storage MVP limitado). Video en chat y videollamadas: no operativas (SPEC-MESSENGER post-MVP). Costo storage 0 MXN (0.00067 GB). Egress 0 MXN (0 GB). Firestore 0.03 MXN (1928 lecturas, 232 escrituras). Plan schema: basico; cupo 3 fotos.",Presencia en directorio + contacto básico; bajo costo infra por perfil.
"Bienestar, Espiritualidad y Terapias Alternativas",Centros de Sanación,centros-de-sanacion,persona_independiente,bienestar,persona_servicio_general,Bajo,Basico,basico,Basico,,249,si,0,0,0.03,1.4,1.43,2.28,8.96,247.57,238.61,95.83,verde,Bajo,2.28,"Arquetipo persona_servicio_general, formulario persona_independiente, baseline 3 fotos en mapa. Mensajes internos: módulo dashboard/SPEC-MESSENGER (texto; adjuntos en diseño, storage MVP limitado). Video en chat y videollamadas: no operativas (SPEC-MESSENGER post-MVP). Costo storage 0 MXN (0.00067 GB). Egress 0 MXN (0 GB). Firestore 0.03 MXN (1928 lecturas, 232 escrituras). Plan schema: basico; cupo 3 fotos.",Presencia en directorio + contacto básico; bajo costo infra por perfil.
"Bienestar, Espiritualidad y Terapias Alternativas",Retiros Espirituales,retiros-espirituales,persona_independiente,bienestar,persona_servicio_general,Bajo,Basico,basico,Basico,,249,si,0,0,0.03,1.4,1.43,2.28,8.96,247.57,238.61,95.83,verde,Bajo,2.28,"Arquetipo persona_servicio_general, formulario persona_independiente, baseline 3 fotos en mapa. Mensajes internos: módulo dashboard/SPEC-MESSENGER (texto; adjuntos en diseño, storage MVP limitado). Video en chat y videollamadas: no operativas (SPEC-MESSENGER post-MVP). Costo storage 0 MXN (0.00067 GB). Egress 0 MXN (0 GB). Firestore 0.03 MXN (1928 lecturas, 232 escrituras). Plan schema: basico; cupo 3 fotos.",Presencia en directorio + contacto básico; bajo costo infra por perfil.
"Bienestar, Espiritualidad y Terapias Alternativas",Turismo Espiritual,turismo-espiritual,persona_independiente,bienestar,persona_servicio_general,Bajo,Basico,basico,Basico,,249,si,0,0,0.03,1.4,1.43,2.28,8.96,247.57,238.61,95.83,verde,Bajo,2.28,"Arquetipo persona_servicio_general, formulario persona_independiente, baseline 3 fotos en mapa. Mensajes internos: módulo dashboard/SPEC-MESSENGER (texto; adjuntos en diseño, storage MVP limitado). Video en chat y videollamadas: no operativas (SPEC-MESSENGER post-MVP). Costo storage 0 MXN (0.00067 GB). Egress 0 MXN (0 GB). Firestore 0.03 MXN (1928 lecturas, 232 escrituras). Plan schema: basico; cupo 3 fotos.",Presencia en directorio + contacto básico; bajo costo infra por perfil.
"Bienestar, Espiritualidad y Terapias Alternativas",Medicina Ancestral,medicina-ancestral,persona_independiente,bienestar,persona_servicio_general,Bajo,Basico,basico,Basico,,249,si,0,0,0.03,1.4,1.43,2.28,8.96,247.57,238.61,95.83,verde,Bajo,2.28,"Arquetipo persona_servicio_general, formulario persona_independiente, baseline 3 fotos en mapa. Mensajes internos: módulo dashboard/SPEC-MESSENGER (texto; adjuntos en diseño, storage MVP limitado). Video en chat y videollamadas: no operativas (SPEC-MESSENGER post-MVP). Costo storage 0 MXN (0.00067 GB). Egress 0 MXN (0 GB). Firestore 0.03 MXN (1928 lecturas, 232 escrituras). Plan schema: basico; cupo 3 fotos.",Presencia en directorio + contacto básico; bajo costo infra por perfil.
"Bienestar, Espiritualidad y Terapias Alternativas",Chamanismo,chamanismo,persona_independiente,bienestar,persona_servicio_general,Bajo,Basico,basico,Basico,,249,si,0,0,0.03,1.4,1.43,2.28,8.96,247.57,238.61,95.83,verde,Bajo,2.28,"Arquetipo persona_servicio_general, formulario persona_independiente, baseline 3 fotos en mapa. Mensajes internos: módulo dashboard/SPEC-MESSENGER (texto; adjuntos en diseño, storage MVP limitado). Video en chat y videollamadas: no operativas (SPEC-MESSENGER post-MVP). Costo storage 0 MXN (0.00067 GB). Egress 0 MXN (0 GB). Firestore 0.03 MXN (1928 lecturas, 232 escrituras). Plan schema: basico; cupo 3 fotos.",Presencia en directorio + contacto básico; bajo costo infra por perfil.
"Bienestar, Espiritualidad y Terapias Alternativas",Ceremonias Tradicionales,ceremonias-tradicionales,persona_independiente,bienestar,persona_servicio_general,Bajo,Basico,basico,Basico,,249,si,0,0,0.03,1.4,1.43,2.28,8.96,247.57,238.61,95.83,verde,Bajo,2.28,"Arquetipo persona_servicio_general, formulario persona_independiente, baseline 3 fotos en mapa. Mensajes internos: módulo dashboard/SPEC-MESSENGER (texto; adjuntos en diseño, storage MVP limitado). Video en chat y videollamadas: no operativas (SPEC-MESSENGER post-MVP). Costo storage 0 MXN (0.00067 GB). Egress 0 MXN (0 GB). Firestore 0.03 MXN (1928 lecturas, 232 escrituras). Plan schema: basico; cupo 3 fotos.",Presencia en directorio + contacto básico; bajo costo infra por perfil.
"Bienestar, Espiritualidad y Terapias Alternativas",Terapias Holísticas,terapias-holisticas,persona_independiente,bienestar,persona_servicio_general,Bajo,Basico,basico,Basico,,249,si,0,0,0.03,1.4,1.43,2.28,8.96,247.57,238.61,95.83,verde,Bajo,2.28,"Arquetipo persona_servicio_general, formulario persona_independiente, baseline 3 fotos en mapa. Mensajes internos: módulo dashboard/SPEC-MESSENGER (texto; adjuntos en diseño, storage MVP limitado). Video en chat y videollamadas: no operativas (SPEC-MESSENGER post-MVP). Costo storage 0 MXN (0.00067 GB). Egress 0 MXN (0 GB). Firestore 0.03 MXN (1928 lecturas, 232 escrituras). Plan schema: basico; cupo 3 fotos.",Presencia en directorio + contacto básico; bajo costo infra por perfil.
"Bienestar, Espiritualidad y Terapias Alternativas",Reiki,reiki,persona_independiente,bienestar,persona_servicio_general,Bajo,Basico,basico,Basico,,249,si,0,0,0.03,1.4,1.43,2.28,8.96,247.57,238.61,95.83,verde,Bajo,2.28,"Arquetipo persona_servicio_general, formulario persona_independiente, baseline 3 fotos en mapa. Mensajes internos: módulo dashboard/SPEC-MESSENGER (texto; adjuntos en diseño, storage MVP limitado). Video en chat y videollamadas: no operativas (SPEC-MESSENGER post-MVP). Costo storage 0 MXN (0.00067 GB). Egress 0 MXN (0 GB). Firestore 0.03 MXN (1928 lecturas, 232 escrituras). Plan schema: basico; cupo 3 fotos.",Presencia en directorio + contacto básico; bajo costo infra por perfil.
"Bienestar, Espiritualidad y Terapias Alternativas",Biomagnetismo,biomagnetismo,persona_independiente,bienestar,persona_servicio_general,Bajo,Basico,basico,Basico,,249,si,0,0,0.03,1.4,1.43,2.28,8.96,247.57,238.61,95.83,verde,Bajo,2.28,"Arquetipo persona_servicio_general, formulario persona_independiente, baseline 3 fotos en mapa. Mensajes internos: módulo dashboard/SPEC-MESSENGER (texto; adjuntos en diseño, storage MVP limitado). Video en chat y videollamadas: no operativas (SPEC-MESSENGER post-MVP). Costo storage 0 MXN (0.00067 GB). Egress 0 MXN (0 GB). Firestore 0.03 MXN (1928 lecturas, 232 escrituras). Plan schema: basico; cupo 3 fotos.",Presencia en directorio + contacto básico; bajo costo infra por perfil.
"Bienestar, Espiritualidad y Terapias Alternativas",Acupuntura,acupuntura,persona_independiente,bienestar,persona_servicio_general,Bajo,Basico,basico,Basico,,249,si,0,0,0.03,1.4,1.43,2.28,8.96,247.57,238.61,95.83,verde,Bajo,2.28,"Arquetipo persona_servicio_general, formulario persona_independiente, baseline 3 fotos en mapa. Mensajes internos: módulo dashboard/SPEC-MESSENGER (texto; adjuntos en diseño, storage MVP limitado). Video en chat y videollamadas: no operativas (SPEC-MESSENGER post-MVP). Costo storage 0 MXN (0.00067 GB). Egress 0 MXN (0 GB). Firestore 0.03 MXN (1928 lecturas, 232 escrituras). Plan schema: basico; cupo 3 fotos.",Presencia en directorio + contacto básico; bajo costo infra por perfil.
"Bienestar, Espiritualidad y Terapias Alternativas",Aromaterapia,aromaterapia,persona_independiente,bienestar,persona_servicio_general,Bajo,Basico,basico,Basico,,249,si,0,0,0.03,1.4,1.43,2.28,8.96,247.57,238.61,95.83,verde,Bajo,2.28,"Arquetipo persona_servicio_general, formulario persona_independiente, baseline 3 fotos en mapa. Mensajes internos: módulo dashboard/SPEC-MESSENGER (texto; adjuntos en diseño, storage MVP limitado). Video en chat y videollamadas: no operativas (SPEC-MESSENGER post-MVP). Costo storage 0 MXN (0.00067 GB). Egress 0 MXN (0 GB). Firestore 0.03 MXN (1928 lecturas, 232 escrituras). Plan schema: basico; cupo 3 fotos.",Presencia en directorio + contacto básico; bajo costo infra por perfil.
"Bienestar, Espiritualidad y Terapias Alternativas",Sonoterapia,sonoterapia,persona_independiente,bienestar,persona_servicio_general,Bajo,Basico,basico,Basico,,249,si,0,0,0.03,1.4,1.43,2.28,8.96,247.57,238.61,95.83,verde,Bajo,2.28,"Arquetipo persona_servicio_general, formulario persona_independiente, baseline 3 fotos en mapa. Mensajes internos: módulo dashboard/SPEC-MESSENGER (texto; adjuntos en diseño, storage MVP limitado). Video en chat y videollamadas: no operativas (SPEC-MESSENGER post-MVP). Costo storage 0 MXN (0.00067 GB). Egress 0 MXN (0 GB). Firestore 0.03 MXN (1928 lecturas, 232 escrituras). Plan schema: basico; cupo 3 fotos.",Presencia en directorio + contacto básico; bajo costo infra por perfil.
"Bienestar, Espiritualidad y Terapias Alternativas",Terapias Energéticas,terapias-energeticas,persona_independiente,bienestar,persona_servicio_general,Bajo,Basico,basico,Basico,,249,si,0,0,0.03,1.4,1.43,2.28,8.96,247.57,238.61,95.83,verde,Bajo,2.28,"Arquetipo persona_servicio_general, formulario persona_independiente, baseline 3 fotos en mapa. Mensajes internos: módulo dashboard/SPEC-MESSENGER (texto; adjuntos en diseño, storage MVP limitado). Video en chat y videollamadas: no operativas (SPEC-MESSENGER post-MVP). Costo storage 0 MXN (0.00067 GB). Egress 0 MXN (0 GB). Firestore 0.03 MXN (1928 lecturas, 232 escrituras). Plan schema: basico; cupo 3 fotos.",Presencia en directorio + contacto básico; bajo costo infra por perfil.
"Bienestar, Espiritualidad y Terapias Alternativas",Terapias Alternativas,terapias-alternativas,persona_independiente,bienestar,persona_servicio_general,Bajo,Basico,basico,Basico,,249,si,0,0,0.03,1.4,1.43,2.28,8.96,247.57,238.61,95.83,verde,Bajo,2.28,"Arquetipo persona_servicio_general, formulario persona_independiente, baseline 3 fotos en mapa. Mensajes internos: módulo dashboard/SPEC-MESSENGER (texto; adjuntos en diseño, storage MVP limitado). Video en chat y videollamadas: no operativas (SPEC-MESSENGER post-MVP). Costo storage 0 MXN (0.00067 GB). Egress 0 MXN (0 GB). Firestore 0.03 MXN (1928 lecturas, 232 escrituras). Plan schema: basico; cupo 3 fotos.",Presencia en directorio + contacto básico; bajo costo infra por perfil.
"Bienestar, Espiritualidad y Terapias Alternativas",Medicina Natural,medicina-natural,persona_independiente,bienestar,persona_servicio_general,Bajo,Basico,basico,Basico,,249,si,0,0,0.03,1.4,1.43,2.28,8.96,247.57,238.61,95.83,verde,Bajo,2.28,"Arquetipo persona_servicio_general, formulario persona_independiente, baseline 3 fotos en mapa. Mensajes internos: módulo dashboard/SPEC-MESSENGER (texto; adjuntos en diseño, storage MVP limitado). Video en chat y videollamadas: no operativas (SPEC-MESSENGER post-MVP). Costo storage 0 MXN (0.00067 GB). Egress 0 MXN (0 GB). Firestore 0.03 MXN (1928 lecturas, 232 escrituras). Plan schema: basico; cupo 3 fotos.",Presencia en directorio + contacto básico; bajo costo infra por perfil.
"Bienestar, Espiritualidad y Terapias Alternativas",Naturopatía,naturopatia,persona_independiente,bienestar,persona_servicio_general,Bajo,Basico,basico,Basico,,249,si,0,0,0.03,1.4,1.43,2.28,8.96,247.57,238.61,95.83,verde,Bajo,2.28,"Arquetipo persona_servicio_general, formulario persona_independiente, baseline 3 fotos en mapa. Mensajes internos: módulo dashboard/SPEC-MESSENGER (texto; adjuntos en diseño, storage MVP limitado). Video en chat y videollamadas: no operativas (SPEC-MESSENGER post-MVP). Costo storage 0 MXN (0.00067 GB). Egress 0 MXN (0 GB). Firestore 0.03 MXN (1928 lecturas, 232 escrituras). Plan schema: basico; cupo 3 fotos.",Presencia en directorio + contacto básico; bajo costo infra por perfil.
"Bienestar, Espiritualidad y Terapias Alternativas",Herbolaria,herbolaria,persona_independiente,bienestar,persona_servicio_general,Bajo,Basico,basico,Basico,,249,si,0,0,0.03,1.4,1.43,2.28,8.96,247.57,238.61,95.83,verde,Bajo,2.28,"Arquetipo persona_servicio_general, formulario persona_independiente, baseline 3 fotos en mapa. Mensajes internos: módulo dashboard/SPEC-MESSENGER (texto; adjuntos en diseño, storage MVP limitado). Video en chat y videollamadas: no operativas (SPEC-MESSENGER post-MVP). Costo storage 0 MXN (0.00067 GB). Egress 0 MXN (0 GB). Firestore 0.03 MXN (1928 lecturas, 232 escrituras). Plan schema: basico; cupo 3 fotos.",Presencia en directorio + contacto básico; bajo costo infra por perfil.
"Bienestar, Espiritualidad y Terapias Alternativas",Ayurveda,ayurveda,persona_independiente,bienestar,persona_servicio_general,Bajo,Basico,basico,Basico,,249,si,0,0,0.03,1.4,1.43,2.28,8.96,247.57,238.61,95.83,verde,Bajo,2.28,"Arquetipo persona_servicio_general, formulario persona_independiente, baseline 3 fotos en mapa. Mensajes internos: módulo dashboard/SPEC-MESSENGER (texto; adjuntos en diseño, storage MVP limitado). Video en chat y videollamadas: no operativas (SPEC-MESSENGER post-MVP). Costo storage 0 MXN (0.00067 GB). Egress 0 MXN (0 GB). Firestore 0.03 MXN (1928 lecturas, 232 escrituras). Plan schema: basico; cupo 3 fotos.",Presencia en directorio + contacto básico; bajo costo infra por perfil.
"Bienestar, Espiritualidad y Terapias Alternativas",Medicina Tradicional China,medicina-tradicional-china,persona_independiente,bienestar,persona_servicio_general,Bajo,Basico,basico,Basico,,249,si,0,0,0.03,1.4,1.43,2.28,8.96,247.57,238.61,95.83,verde,Bajo,2.28,"Arquetipo persona_servicio_general, formulario persona_independiente, baseline 3 fotos en mapa. Mensajes internos: módulo dashboard/SPEC-MESSENGER (texto; adjuntos en diseño, storage MVP limitado). Video en chat y videollamadas: no operativas (SPEC-MESSENGER post-MVP). Costo storage 0 MXN (0.00067 GB). Egress 0 MXN (0 GB). Firestore 0.03 MXN (1928 lecturas, 232 escrituras). Plan schema: basico; cupo 3 fotos.",Presencia en directorio + contacto básico; bajo costo infra por perfil.
"Bienestar, Espiritualidad y Terapias Alternativas",Flores de Bach,flores-de-bach,persona_independiente,bienestar,persona_servicio_general,Bajo,Basico,basico,Basico,,249,si,0,0,0.03,1.4,1.43,2.28,8.96,247.57,238.61,95.83,verde,Bajo,2.28,"Arquetipo persona_servicio_general, formulario persona_independiente, baseline 3 fotos en mapa. Mensajes internos: módulo dashboard/SPEC-MESSENGER (texto; adjuntos en diseño, storage MVP limitado). Video en chat y videollamadas: no operativas (SPEC-MESSENGER post-MVP). Costo storage 0 MXN (0.00067 GB). Egress 0 MXN (0 GB). Firestore 0.03 MXN (1928 lecturas, 232 escrituras). Plan schema: basico; cupo 3 fotos.",Presencia en directorio + contacto básico; bajo costo infra por perfil.
"Bienestar, Espiritualidad y Terapias Alternativas",Homeopatía,homeopatia,persona_independiente,bienestar,persona_servicio_general,Bajo,Basico,basico,Basico,,249,si,0,0,0.03,1.4,1.43,2.28,8.96,247.57,238.61,95.83,verde,Bajo,2.28,"Arquetipo persona_servicio_general, formulario persona_independiente, baseline 3 fotos en mapa. Mensajes internos: módulo dashboard/SPEC-MESSENGER (texto; adjuntos en diseño, storage MVP limitado). Video en chat y videollamadas: no operativas (SPEC-MESSENGER post-MVP). Costo storage 0 MXN (0.00067 GB). Egress 0 MXN (0 GB). Firestore 0.03 MXN (1928 lecturas, 232 escrituras). Plan schema: basico; cupo 3 fotos.",Presencia en directorio + contacto básico; bajo costo infra por perfil.
"Bienestar, Espiritualidad y Terapias Alternativas",Masajes Holísticos,masajes-holisticos,persona_independiente,bienestar,persona_servicio_general,Bajo,Basico,basico,Basico,,249,si,0,0,0.03,1.4,1.43,2.28,8.96,247.57,238.61,95.83,verde,Bajo,2.28,"Arquetipo persona_servicio_general, formulario persona_independiente, baseline 3 fotos en mapa. Mensajes internos: módulo dashboard/SPEC-MESSENGER (texto; adjuntos en diseño, storage MVP limitado). Video en chat y videollamadas: no operativas (SPEC-MESSENGER post-MVP). Costo storage 0 MXN (0.00067 GB). Egress 0 MXN (0 GB). Firestore 0.03 MXN (1928 lecturas, 232 escrituras). Plan schema: basico; cupo 3 fotos.",Presencia en directorio + contacto básico; bajo costo infra por perfil.
"Bienestar, Espiritualidad y Terapias Alternativas",Masajes Relajantes,masajes-relajantes,persona_independiente,bienestar,persona_servicio_general,Bajo,Basico,basico,Basico,,249,si,0,0,0.03,1.4,1.43,2.28,8.96,247.57,238.61,95.83,verde,Bajo,2.28,"Arquetipo persona_servicio_general, formulario persona_independiente, baseline 3 fotos en mapa. Mensajes internos: módulo dashboard/SPEC-MESSENGER (texto; adjuntos en diseño, storage MVP limitado). Video en chat y videollamadas: no operativas (SPEC-MESSENGER post-MVP). Costo storage 0 MXN (0.00067 GB). Egress 0 MXN (0 GB). Firestore 0.03 MXN (1928 lecturas, 232 escrituras). Plan schema: basico; cupo 3 fotos.",Presencia en directorio + contacto básico; bajo costo infra por perfil.
"Bienestar, Espiritualidad y Terapias Alternativas",Masajes Terapéuticos,masajes-terapeuticos,persona_independiente,bienestar,persona_servicio_general,Bajo,Basico,basico,Basico,,249,si,0,0,0.03,1.4,1.43,2.28,8.96,247.57,238.61,95.83,verde,Bajo,2.28,"Arquetipo persona_servicio_general, formulario persona_independiente, baseline 3 fotos en mapa. Mensajes internos: módulo dashboard/SPEC-MESSENGER (texto; adjuntos en diseño, storage MVP limitado). Video en chat y videollamadas: no operativas (SPEC-MESSENGER post-MVP). Costo storage 0 MXN (0.00067 GB). Egress 0 MXN (0 GB). Firestore 0.03 MXN (1928 lecturas, 232 escrituras). Plan schema: basico; cupo 3 fotos.",Presencia en directorio + contacto básico; bajo costo infra por perfil.
"Bienestar, Espiritualidad y Terapias Alternativas",Yoga,yoga,persona_independiente,bienestar,persona_servicio_general,Bajo,Basico,basico,Basico,,249,si,0,0,0.03,1.4,1.43,2.28,8.96,247.57,238.61,95.83,verde,Bajo,2.28,"Arquetipo persona_servicio_general, formulario persona_independiente, baseline 3 fotos en mapa. Mensajes internos: módulo dashboard/SPEC-MESSENGER (texto; adjuntos en diseño, storage MVP limitado). Video en chat y videollamadas: no operativas (SPEC-MESSENGER post-MVP). Costo storage 0 MXN (0.00067 GB). Egress 0 MXN (0 GB). Firestore 0.03 MXN (1928 lecturas, 232 escrituras). Plan schema: basico; cupo 3 fotos.",Presencia en directorio + contacto básico; bajo costo infra por perfil.
